
                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: mps
Using non-default seed from NANOCHAT_SEED: 43
2026-08-24 20:51:17,611 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
COMPUTE_DTYPE: torch.float32 (auto-detected: no CUDA (CPU/MPS))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 512,
  "vocab_size": 32768,
  "n_layer": 6,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 384,
  "window_pattern": "L",
  "tie_embeddings": false
}
Parameter counts:
wte                     : 12,582,912
value_embeds            : 37,748,736
lm_head                 : 12,582,912
transformer_matrices    : 10,617,048
scalars                 : 38
total                   : 73,531,646
Estimated FLOPs per token: 1.533557e+08
Scaling LRs by 0.1768 for batch size 16,384 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.234903 for depth 6
Scaling the LR for the AdamW parameters ∝1/√(384/768) = 1.414214
Using user-provided number of iterations: 600
Total number of training tokens: 9,830,400
Tokens : Scaling params ratio: 0.42
Total training FLOPs estimate: 1.507548e+15
Tokens / micro-batch / rank: 32 x 512 = 16,384
Tokens / micro-batch: 16,384
Total batch size 16,384 => gradient accumulation steps: 1
Step 00000 | Validation bpb: 3.199908
step 00000/00600 (0.00%) | loss: 10.398048 | lrm: 0.03 | dt: 1357.16ms | tok/sec: 12,072 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00600 (0.17%) | loss: 10.396847 | lrm: 0.05 | dt: 471.66ms | tok/sec: 34,736 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00600 (0.33%) | loss: 10.394964 | lrm: 0.07 | dt: 611.34ms | tok/sec: 26,800 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00600 (0.50%) | loss: 10.391983 | lrm: 0.10 | dt: 582.64ms | tok/sec: 28,120 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00600 (0.67%) | loss: 10.388314 | lrm: 0.12 | dt: 600.83ms | tok/sec: 27,268 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/00600 (0.83%) | loss: 10.383596 | lrm: 0.15 | dt: 596.61ms | tok/sec: 27,461 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00006/00600 (1.00%) | loss: 10.377004 | lrm: 0.17 | dt: 580.28ms | tok/sec: 28,234 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00007/00600 (1.17%) | loss: 10.369274 | lrm: 0.20 | dt: 583.21ms | tok/sec: 28,092 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00008/00600 (1.33%) | loss: 10.358941 | lrm: 0.23 | dt: 586.36ms | tok/sec: 27,941 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00009/00600 (1.50%) | loss: 10.345742 | lrm: 0.25 | dt: 578.36ms | tok/sec: 28,328 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00010/00600 (1.67%) | loss: 10.329135 | lrm: 0.28 | dt: 591.01ms | tok/sec: 27,722 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00031/00600 (5.17%) | loss: 8.209583 | lrm: 0.80 | dt: 555.23ms | tok/sec: 29,508 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.20m | eta: 5.3m
step 00032/00600 (5.33%) | loss: 8.125160 | lrm: 0.82 | dt: 547.98ms | tok/sec: 29,898 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.21m | eta: 5.3m
step 00033/00600 (5.50%) | loss: 8.043034 | lrm: 0.85 | dt: 577.76ms | tok/sec: 28,357 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.21m | eta: 5.3m
step 00034/00600 (5.67%) | loss: 7.964621 | lrm: 0.88 | dt: 570.37ms | tok/sec: 28,725 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.22m | eta: 5.3m
step 00035/00600 (5.83%) | loss: 7.896472 | lrm: 0.90 | dt: 546.67ms | tok/sec: 29,970 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.23m | eta: 5.3m
step 00036/00600 (6.00%) | loss: 7.838427 | lrm: 0.93 | dt: 547.82ms | tok/sec: 29,907 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.24m | eta: 5.3m
step 00037/00600 (6.17%) | loss: 7.779846 | lrm: 0.95 | dt: 543.21ms | tok/sec: 30,161 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.25m | eta: 5.2m
step 00038/00600 (6.33%) | loss: 7.711030 | lrm: 0.97 | dt: 538.48ms | tok/sec: 30,426 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.26m | eta: 5.2m
step 00039/00600 (6.50%) | loss: 7.640958 | lrm: 1.00 | dt: 547.30ms | tok/sec: 29,936 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.27m | eta: 5.2m
step 00040/00600 (6.67%) | loss: 7.572448 | lrm: 1.00 | dt: 546.62ms | tok/sec: 29,973 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.28m | eta: 5.2m
step 00041/00600 (6.83%) | loss: 7.510666 | lrm: 1.00 | dt: 544.82ms | tok/sec: 30,072 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.29m | eta: 5.2m
step 00042/00600 (7.00%) | loss: 7.466670 | lrm: 1.00 | dt: 541.02ms | tok/sec: 30,283 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.30m | eta: 5.2m
step 00043/00600 (7.17%) | loss: 7.404406 | lrm: 1.00 | dt: 567.58ms | tok/sec: 28,866 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.31m | eta: 5.2m
step 00044/00600 (7.33%) | loss: 7.355126 | lrm: 1.00 | dt: 543.01ms | tok/sec: 30,172 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.32m | eta: 5.2m
step 00045/00600 (7.50%) | loss: 7.305294 | lrm: 1.00 | dt: 550.80ms | tok/sec: 29,745 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.32m | eta: 5.1m
step 00046/00600 (7.67%) | loss: 7.264073 | lrm: 1.00 | dt: 540.40ms | tok/sec: 30,318 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.33m | eta: 5.1m
step 00047/00600 (7.83%) | loss: 7.221790 | lrm: 1.00 | dt: 544.44ms | tok/sec: 30,093 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.34m | eta: 5.1m
step 00048/00600 (8.00%) | loss: 7.170409 | lrm: 1.00 | dt: 540.67ms | tok/sec: 30,302 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.35m | eta: 5.1m
step 00049/00600 (8.17%) | loss: 7.134039 | lrm: 1.00 | dt: 534.86ms | tok/sec: 30,632 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.36m | eta: 5.1m
step 00050/00600 (8.33%) | loss: 7.102006 | lrm: 1.00 | dt: 546.50ms | tok/sec: 29,979 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.37m | eta: 5.1m
step 00051/00600 (8.50%) | loss: 7.084820 | lrm: 1.00 | dt: 546.20ms | tok/sec: 29,996 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.38m | eta: 5.1m
step 00052/00600 (8.67%) | loss: 7.052734 | lrm: 1.00 | dt: 548.18ms | tok/sec: 29,888 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.39m | eta: 5.1m
step 00053/00600 (8.83%) | loss: 7.033103 | lrm: 1.00 | dt: 545.80ms | tok/sec: 30,018 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.40m | eta: 5.0m
step 00054/00600 (9.00%) | loss: 6.993140 | lrm: 1.00 | dt: 565.62ms | tok/sec: 28,966 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.41m | eta: 5.0m
step 00055/00600 (9.17%) | loss: 6.965937 | lrm: 1.00 | dt: 558.25ms | tok/sec: 29,348 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.42m | eta: 5.0m
step 00056/00600 (9.33%) | loss: 6.946178 | lrm: 1.00 | dt: 584.75ms | tok/sec: 28,018 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.43m | eta: 5.0m
step 00057/00600 (9.50%) | loss: 6.916686 | lrm: 1.00 | dt: 710.54ms | tok/sec: 23,058 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.44m | eta: 5.1m
step 00058/00600 (9.67%) | loss: 6.887843 | lrm: 1.00 | dt: 667.06ms | tok/sec: 24,561 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.45m | eta: 5.1m
step 00059/00600 (9.83%) | loss: 6.854063 | lrm: 1.00 | dt: 583.45ms | tok/sec: 28,081 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.46m | eta: 5.1m
step 00060/00600 (10.00%) | loss: 6.828421 | lrm: 1.00 | dt: 800.21ms | tok/sec: 20,474 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.47m | eta: 5.1m
step 00061/00600 (10.17%) | loss: 6.810915 | lrm: 1.00 | dt: 785.22ms | tok/sec: 20,865 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.48m | eta: 5.1m
step 00062/00600 (10.33%) | loss: 6.793818 | lrm: 1.00 | dt: 740.74ms | tok/sec: 22,118 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.50m | eta: 5.1m
step 00063/00600 (10.50%) | loss: 6.751574 | lrm: 1.00 | dt: 684.29ms | tok/sec: 23,943 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.51m | eta: 5.1m
step 00064/00600 (10.67%) | loss: 6.743026 | lrm: 1.00 | dt: 741.88ms | tok/sec: 22,084 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.52m | eta: 5.2m
step 00065/00600 (10.83%) | loss: 6.733214 | lrm: 1.00 | dt: 751.32ms | tok/sec: 21,806 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.53m | eta: 5.2m
step 00066/00600 (11.00%) | loss: 6.716130 | lrm: 1.00 | dt: 727.08ms | tok/sec: 22,534 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.55m | eta: 5.2m
step 00067/00600 (11.17%) | loss: 6.700078 | lrm: 1.00 | dt: 687.73ms | tok/sec: 23,823 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.56m | eta: 5.2m
step 00068/00600 (11.33%) | loss: 6.696742 | lrm: 1.00 | dt: 557.09ms | tok/sec: 29,409 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.57m | eta: 5.2m
step 00069/00600 (11.50%) | loss: 6.681890 | lrm: 1.00 | dt: 556.74ms | tok/sec: 29,428 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.58m | eta: 5.2m
step 00070/00600 (11.67%) | loss: 6.674315 | lrm: 1.00 | dt: 571.96ms | tok/sec: 28,645 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.58m | eta: 5.2m
step 00071/00600 (11.83%) | loss: 6.662058 | lrm: 1.00 | dt: 575.28ms | tok/sec: 28,479 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.59m | eta: 5.2m
step 00072/00600 (12.00%) | loss: 6.653083 | lrm: 1.00 | dt: 551.74ms | tok/sec: 29,695 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.60m | eta: 5.1m
step 00073/00600 (12.17%) | loss: 6.632645 | lrm: 1.00 | dt: 548.16ms | tok/sec: 29,888 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.61m | eta: 5.1m
step 00074/00600 (12.33%) | loss: 6.604674 | lrm: 1.00 | dt: 566.10ms | tok/sec: 28,941 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.62m | eta: 5.1m
step 00075/00600 (12.50%) | loss: 6.587075 | lrm: 1.00 | dt: 564.74ms | tok/sec: 29,011 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.63m | eta: 5.1m
step 00076/00600 (12.67%) | loss: 6.585317 | lrm: 1.00 | dt: 582.13ms | tok/sec: 28,144 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.64m | eta: 5.1m
step 00077/00600 (12.83%) | loss: 6.564683 | lrm: 1.00 | dt: 553.45ms | tok/sec: 29,603 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.65m | eta: 5.1m
step 00078/00600 (13.00%) | loss: 6.555181 | lrm: 1.00 | dt: 559.76ms | tok/sec: 29,269 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.66m | eta: 5.1m
step 00079/00600 (13.17%) | loss: 6.550267 | lrm: 1.00 | dt: 543.04ms | tok/sec: 30,170 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.67m | eta: 5.1m
step 00080/00600 (13.33%) | loss: 6.541471 | lrm: 1.00 | dt: 556.85ms | tok/sec: 29,422 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.68m | eta: 5.0m
step 00081/00600 (13.50%) | loss: 6.535110 | lrm: 1.00 | dt: 595.09ms | tok/sec: 27,531 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.69m | eta: 5.0m
step 00082/00600 (13.67%) | loss: 6.536014 | lrm: 1.00 | dt: 557.57ms | tok/sec: 29,384 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.70m | eta: 5.0m
step 00083/00600 (13.83%) | loss: 6.523778 | lrm: 1.00 | dt: 566.93ms | tok/sec: 28,899 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.71m | eta: 5.0m
step 00084/00600 (14.00%) | loss: 6.510780 | lrm: 1.00 | dt: 572.48ms | tok/sec: 28,619 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.72m | eta: 5.0m
step 00085/00600 (14.17%) | loss: 6.500370 | lrm: 1.00 | dt: 550.80ms | tok/sec: 29,745 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.73m | eta: 5.0m
step 00086/00600 (14.33%) | loss: 6.482842 | lrm: 1.00 | dt: 559.46ms | tok/sec: 29,285 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.73m | eta: 5.0m
step 00087/00600 (14.50%) | loss: 6.463801 | lrm: 1.00 | dt: 546.91ms | tok/sec: 29,957 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.74m | eta: 5.0m
step 00088/00600 (14.67%) | loss: 6.449123 | lrm: 1.00 | dt: 536.71ms | tok/sec: 30,526 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.75m | eta: 4.9m
step 00089/00600 (14.83%) | loss: 6.436466 | lrm: 1.00 | dt: 551.71ms | tok/sec: 29,696 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.76m | eta: 4.9m
step 00090/00600 (15.00%) | loss: 6.440393 | lrm: 1.00 | dt: 543.07ms | tok/sec: 30,169 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.77m | eta: 4.9m
step 00091/00600 (15.17%) | loss: 6.438879 | lrm: 1.00 | dt: 545.51ms | tok/sec: 30,034 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.78m | eta: 4.9m
step 00092/00600 (15.33%) | loss: 6.430564 | lrm: 1.00 | dt: 564.16ms | tok/sec: 29,041 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.79m | eta: 4.9m
step 00093/00600 (15.50%) | loss: 6.416366 | lrm: 1.00 | dt: 563.93ms | tok/sec: 29,053 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.80m | eta: 4.9m
step 00094/00600 (15.67%) | loss: 6.407478 | lrm: 1.00 | dt: 544.93ms | tok/sec: 30,066 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.81m | eta: 4.9m
step 00095/00600 (15.83%) | loss: 6.408965 | lrm: 1.00 | dt: 547.91ms | tok/sec: 29,902 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.82m | eta: 4.9m
step 00096/00600 (16.00%) | loss: 6.395969 | lrm: 1.00 | dt: 529.46ms | tok/sec: 30,944 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.83m | eta: 4.8m
step 00097/00600 (16.17%) | loss: 6.395207 | lrm: 1.00 | dt: 558.16ms | tok/sec: 29,353 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.84m | eta: 4.8m
